run_dir,scope,model_dir,branch,generation,stage_name,status
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_medium,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_medium,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,run,,,,data_prep,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,run,,,,aggregate,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,run,,,,plotting,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,pure_recycling,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_medium,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed143_20260427_231611,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,run,,,,data_prep,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,run,,,,aggregate,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,run,,,,plotting,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pure_recycling,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,pvf_medium,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_lenient,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_medium,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_noisy_keep,2.0,anchoring,completed
